"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BVE4S5PR","journalArticle","2025","Zhang, Jinsong; Zhu, Minjie; Zhang, Yuxiang; Zheng, Zerong; Liu, Yebin; Li, Kun","SpeechAct: Towards generating whole-body motion from speech","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2025.3529611","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","6737-6750","","10","31","","","","","","","","","","","","","","","","","","","","","contrastive motion learning; Faces; Fitting; Generators; Hands; hybrid point representation; Hybrid power systems; Learning systems; Recording; Solid modeling; Speech-driven motion generation; Three-dimensional displays; Translation; VQ-VAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7NRIFP5","conferencePaper","2025","Altoé, Rodrigo Oliveira; da Silva Braz, Gabriel; Furtado, Guilherme Rangel; Felipe Blanco-Diaz, Cristian; Guerrero-Mendez, Cristian David; Milanezi de Andrade, Rafhael","Preliminary investigation of virtual reality versus non-virtual reality visualization impact on EEG-based movement identification for future prosthetic control applications","2025 IEEE international conference on advanced robotics (ICAR)","","","10.1109/ICAR65334.2025.11338702","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","372-377","","","","","","","","","","","","","","","","","","","","","","","","Accuracy; Bars; Brain–computer interface; Classification algorithms; Common spatial patterns; Control systems; Electroencephalography; Immersive virtual reality; Lower-limb motor imagery; Motors; Nearest neighbor methods; Standards; Support vector machines; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CS2F2NIV","conferencePaper","2025","Pardini, Marco; Frumento, Sergio; Martini, Matteo; Rho, Gianluca; Vatteroni, Valerio; Tharun, Krishant; Alaimo, Martina; Galatolo, Federico A.; De Marinis, Martina; Scilingo, Enzo Pasquale; Menicucci, Danilo; Cimino, Mario G.C.A.; Chessa, Manuela; Greco, Alberto","Deep learning-based classification of social anxiety disorder using continuous self-reported anxiety in virtual reality","2025 IEEE medical measurements & applications (MeMeA)","","","10.1109/MeMeA65319.2025.11068082","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","1-6","","","","","","","","","","","","","","","","","","","","","","","","1D-CNN; Anxiety Classification; Anxiety disorders; Biomedical monitoring; Convolutional neural networks; Feature extraction; Leave-One-Subject-Out; Real-time systems; Social Anxiety Disorder; Solid modeling; Trajectory; Virtual environments; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJ2CKFPN","conferencePaper","2025","Lee, Seung Jun; Kim, Tae Hyeong; Do, Hyeong Jin; Jung, Kyu Dan; Ryu, Hyun Gon; Kim, Nam Joon","Intuitive robot arm control system based on HMD hand tracking","2025 international conference on electronics, information, and communication (ICEIC)","","","10.1109/ICEIC64972.2025.10879724","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","1-4","","","","","","","","","","","","","","","","","","","","","","","","Control systems; Hand Tracking; Hands; HMD; Inverse Kinematic; Kinematics; Manipulators; Motors; remote control; Resists; Robot Arm; Robots; Shoulder; Temperature measurement; Temperature sensors; Unity; VR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CY4CNYQ4","conferencePaper","2025","Jeong, Jaejoon; Lee, Gun A.; Yang, Hyung-Jeong; Kim, Soo-Hyung; Shin, Ji-eun; Suh, Gayun; Kang, Sei; Kim, Seungwon","Three techniques for enhancing emotional expression on embodied avatar face in VR","2025 IEEE international symposium on mixed and augmented reality (ISMAR)","","","10.1109/ISMAR67309.2025.00016","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","23-33","","","","","","","","","","","","","","","","","","","","","","","","Avatars; Faces; Focusing; Human computer interaction; Human-centered computing—Human computer interaction (HCI)—HCI design and evaluation methods—User studies; Human-centered computing—Human computer interaction (HCI)—Interaction paradigms—Virtual reality; Mirrors; Oral communication; Particle measurements; Real-time systems; Synchronization; User experience","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVLTXPGE","conferencePaper","2025","Zhao, Changxiao; Su, Zijie; Feng, Mingbo; Wang, Ercong; Kong, Xiangyu; Jia, Zhongtian","Three-dimensional human body reconstruction and novel views synthesis based on bidirectional constraints","2025 IEEE 2nd international conference on deep learning and computer vision (DLCV)","","","10.1109/DLCV65218.2025.11088649","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","1-6","","","","","","","","","","","","","","","","","","","","","","","","3D Gaussian Splatting; 3D Reconstruction; Accuracy; Deformation; Generation; Image reconstruction; Novel View Synthesis; Reflection; Robustness; Shape; Solid modeling; Three-dimensional displays; Transforms; Virtual Humans; Virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MGBZMU2","journalArticle","2026","Hughes, Jack T.; Mazmanyan, Garegin; Ghufran, Mohammad; Rastgoftar, Hossein","VR-based control of multicopter operation","IEEE Aerospace and Electronic Systems Magazine","","","10.1109/MAES.2025.3623070","","","2026","2026-07-17 05:52:14","2026-07-17 05:52:14","","46-55","","2","41","","","","","","","","","","","","","","","","","","","","","Aerospace control; Aerospace electronics; Autonomous aerial vehicles; Cameras; drone 3D reconstruction; Drones; Graphics processing units; Headphones; human robot interaction; Human spatial awareness enhancement; livestreaming; Mixed reality; real-time scanning; Real-time systems; Teleoperators; Three-dimensional displays; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VZ5N3WM8","conferencePaper","2026","Christopoulos, Athanasios; Mystakidis, Stylianos; Laakso, Mikko-Jussi","The experiential quantum framework: Design principles for immersive virtual reality in quantum mechanics education","2026 49th MIPRO ICT and electronics convention (MIPRO)","","","10.1109/MIPRO70003.2026.11591996","","","2026","2026-07-17 05:52:14","2026-07-17 05:52:14","","424-429","","","","","","","","","","","","","","","","","","","","","","","","Affordances; cognitive load theory; Design methodology; design principles; embodied cognition; immersive learning; Learning (artificial intelligence); Loading; Modeling; Printing; Quantum mechanics; quantum mechanics education; Reviews; virtual reality; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJ3TIIFY","conferencePaper","2026","Nelson, Michael G.; Mousas, Christos","Demographic influences on balance-based locomotion in virtual reality","2026 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW70859.2026.00059","","","2026","2026-07-17 05:52:14","2026-07-17 05:52:14","","284-290","","","","","","","","","","","","","","","","","","","","","","","","balance board; Circuits; demographic factors; Electronic mail; Feedback; gender; Graphical user interfaces; height; Locomotion; Microcontrollers; Microprocessors; prior experience; Protocols; Radio access networks; Video games; Videos; weight","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V3V579E6","journalArticle","2025","Sun, Aoxin; Wu, Jian; Fan, Runze; Im, Sio Kei; Wang, Lili","Efficient and comfortable haptic retargeting with reset point optimization","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2024.3523042","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","6588-6602","","9","31","","","","","","","","","","","","","","","","","","","","","ergonomics; Ergonomics; Hands; Haptic interfaces; haptic retargeting; Optimization methods; psychology; Psychology; reset techniques; Reviews; Shape; Sun; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PD8KZTKI","conferencePaper","2025","Duan, Yupei; Xu, Xinhao; Wang, Fang; Shyu, Chi-Ren; Islam, Syed Kamrul; Eliza, Sazia; Flink, Jim; Gu, Yuanyuan; He, Hao; Li, Shangman; Murrell, Scottie; Nalmas, Amith; Almasri, Mahmoud","Enhancing student self-efficacy and interest in microelectronics through immersive virtual reality in an informal learning environment","2025 IEEE international conference on advanced learning technologies (ICALT)","","","10.1109/ICALT64023.2025.00096","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","308-312","","","","","","","","","","","","","","","","","","","","","","","","Conferences; Correlation; Engineering profession; Industries; Interest in STEM; Lithography; Microelectronics; Microelectronics Education; Microfabrication; Self-Efficacy; Sparks; STEM Education; Training; Virtual reality; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3F5V3F4T","conferencePaper","2025","Menz, William; Hartbrich, Jakob; Bhattacharya, Abhinav; Rao, Rakesh Rao Ramachandra; Göring, Steve; Raake, Alexander","Impact of texture resolution, polygon count, quality level, and viewing distance on volumetric avatar visual quality","2025 international conference on metaverse computing, networking and applications (MetaCom)","","","10.1109/MetaCom65502.2025.00037","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","165-172","","","","","","","","","","","","","","","","","","","","","","","","Avatars; Encoding; Quality assessment; quality of experience; Quality of experience; System performance; Teleconferencing; Three-dimensional displays; Trajectory; video quality; Videos; virtual reality; Visualization; volumetric video","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAUWP4ZA","conferencePaper","2025","Jiang, Zeren; Wang, Shaofei; Tang, Siyu","DNF-avatar: Distilling neural fields for real-time animatable avatar relighting","2025 IEEE/CVF international conference on computer vision workshops (ICCVW)","","","10.1109/ICCVW69036.2025.00668","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","6442-6453","","","","","","","","","","","","","","","","","","","","","","","","Avatars; Computational modeling; Human reconstruction; Monte Carlo methods; Probes; Ray tracing; Real-time systems; Rendering (computer graphics); Solid modeling; Sports; Video games","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNYMK2BN","journalArticle","2026","Wang, Zan; Li, Anqi; Li, Yixuan; Liang, Wei; Ning, Bing","What you see is what you wear: Crafting garments for diverse avatars with consistent wearing effects","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2026.3680706","","","2026","2026-07-17 05:52:14","2026-07-17 05:52:14","","4408-4418","","5","32","","","","","","","","","","","","","","","","","","","","","Amplitude modulation; Amplitude shift keying; Anisotropic; Avatars; Digital Garment; Electronic mail; Filters; Graphical user interfaces; Internet; Passive optical networks; Sewing Pattern; Videos; Virtual Avatar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPZD3FV9","journalArticle","2026","Yu, Wangbo; Feng, Chaoran; Yuan, Li; Tian, Yonghong","NOFA++: Tuning-free NeRF-based one-shot facial avatar reconstruction","IEEE Transactions on Circuits and Systems for Video Technology","","","10.1109/TCSVT.2025.3628119","","","2026","2026-07-17 05:52:14","2026-07-17 05:52:14","","5409-5423","","4","36","","","","","","","","","","","","","","","","","","","","","3D facial avatar reconstruction; 3D morphable models; 3D-aware GAN; Avatars; Deformation; Faces; Image reconstruction; neural radiance field; Neural radiance field; Rendering (computer graphics); Solid modeling; Three-dimensional displays; Training; Videos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4MHDGTK","journalArticle","2025","Nam, Hyeongil; Sarvesh, Muskan; Kang, Seoyoung; Woo, Woontack; Kim, Kangsoo","Effects of AI-powered embodied avatars on communication quality and social connection in asynchronous virtual meetings","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2025.3616761","","","2025","2026-07-17 05:52:14","2026-07-17 05:52:14","","10152-10162","","11","31","","","","","","","","","","","","","","","","","","","","","Artificial intelligence; asynchronous communication; Asynchronous communication; avatar; Avatars; Collaboration; Faces; intelligent agent; Real-time systems; sense of belonging; social presence; Tracking; Training; trust; Virtual reality; Visualization; Web conferencing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8JB7SE6S","conferencePaper","2026","Liu, Rongkai; Li, Huiying; Li, Yue; Liu, Zidong; Zhang, Zhenliang","Symmetrical reality-based large-scale simulation of embodied agents for the evolutionary virtual world","2026 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW70859.2026.00225","","","2026","2026-07-17 05:52:14","2026-07-17 05:52:14","","1101-1102","","","","","","","","","","","","","","","","","","","","","","","","Artificial intelligence; Avatars; Contacts; Graphical user interfaces; HTTP; Human-Robot Social Interaction; Protocols; Radio access networks; Regional area networks; Symmetrical Reality; Virtual Human","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8I77Q6XL","conferencePaper","2025","Covarrubias, Mario; Mencaci, Emma; Tarabini, Marco; Francia, Carlalberto; Galli, Manuela","Enhancing adaptive sports participation for students with disabilities through virtual reality kayaking simulations","2025 IEEE international conference on metrology for eXtended reality, artificial intelligence and neural engineering (MetroXRAINE)","","","10.1109/MetroXRAINE66377.2025.11339993","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","883-888","","","","","","","","","","","","","","","","","","","","","","","","Adaptive sports; Artificial intelligence; disabilities; Extended reality; Hands; inclusion; interactive kayaking; mixed reality; Motors; Real-time systems; rehabilitation; Sports; Tracking; Unity; Usability; Virtual environments; virtual reality; Wearable sensors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8G27Z42F","journalArticle","2026","Bhardwaj, Siddharth; Ro, Hana; Gbekie, Catherine; Kanekar, Neeta; Agrawal, Sunil K.","Effects of task-driven head orientations on gait and balance during walking in virtual reality","IEEE Transactions on Neural Systems and Rehabilitation Engineering","","","10.1109/TNSRE.2026.3708538","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","3178-3189","","","34","","","","","","","","","","","","","","","","","","","","","Aging; balance; Costing; Costs; dual-task; gait; Head; head-orientation; Interference; Legged locomotion; Motors; sensory reweighting; Stability; Timing; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B23XPNUG","conferencePaper","2026","Obulesu, Damala; Akhila, P.; Kumar, G.Sai; Anitha, U.; Roy, G.Goutham; Sivakrishna, K.Sivakrishna K.","VirtuSpeak: AI-assisted virtual reality environment for soft skill development and performance evaluation","2026 international conference on AI-driven smart systems and ubiquitous computing (ICAUC)","","","10.1109/ICAUC68182.2026.11441306","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","1-6","","","","","","","","","","","","","","","","","","","","","","","","Anxiety disorders; Artificial Intelligence (AI); Communication Skills; Immersive learning; Immersive Learning; Interview Training; Interviews; Public Speaking; Real-Time Feedback; Real-time systems; Smart systems; Speech; Speech analysis; Speech Analysis; Systems architecture; Training; Ubiquitous computing; Virtual Reality (VR)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DX5FTFH","journalArticle","2025","Cheng, Xuanru; Wang, Xian; Tai, Chi-lok; Lee, Lik-Hang","MetaRoundWorm: a virtual reality escape room game for learning the lifecycle and immune response to parasitic infections","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2025.3616752","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","9953-9963","","11","31","","","","","","","","","","","","","","","","","","","","","Biological systems; Electronic mail; Game-Based Learning; Games; Gamification; Immune system; Liver; Lungs; MetaRoundWorm; Parasite Lifecycle Education; Public healthcare; Sports; Training; Virtual Reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSJ4T7VD","journalArticle","2026","Rossato, Julien; Brogi, Bernardo; Baldi, Tommaso Lisini; Hinnekens, Elodie; Prattichizzo, Domenico; d'Avella, Andrea","Hybrid kinematic and muscular null space for simultaneous control of natural and extra degrees of freedom","IEEE Transactions on Neural Systems and Rehabilitation Engineering","","","10.1109/TNSRE.2026.3702775","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","2971-2981","","","34","","","","","","","","","","","","","","","","","","","","","Arm; Body null space control; Calibration; Distance measurement; Electromyography; Hands; high-density surface EMG; human augmentation; Limbs; Muscles; Null space; Redundancy; Termination of employment; virtual reality interfaces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KQHC5C39","journalArticle","2026","Cheng, Long; Mazzola, Gilberto; Knüsel, Samuel; Schreiner, Michael; Kunz, Andreas","U-NEXT: a user-centered new prototype for walking excavator simulator","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2026.3679892","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","3314-3324","","5","32","","","","","","","","","","","","","","","","","","","","","Aerospace electronics; Aerospace engineering; Aerospace simulation; Circuits; Circuits and systems; Contacts; Feedback; Ground support; Perspective; Simulator; Video equipment; Video-Passthrough; Videos; Virtual Reality; Walking Excavator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27XPDEXX","conferencePaper","2026","Mayer, Elisabeth; Odaker, Thomas; Kranzlmüller, Dieter","I like to move it, move it - non-intrusive full body tracking for caves","2026 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW70859.2026.00069","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","350-355","","","","","","","","","","","","","","","","","","","","","","","","Aerospace and electronic systems; Avatars; Circuits; Communication systems; Electronic mail; Feedback; full body tracking; Graphical user interfaces; human pose estimation; Internet; natural interactions; Sensor systems; user study; Videos; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHN6RYV2","conferencePaper","2025","Lammert, Anton; Klass, Lina; Simon, Laura; Hornecker, Eva; Ehlers, Jan; Froehlich, Bernd","Rhythmic interaction influences synchrony perception in VR","2025 IEEE international symposium on mixed and augmented reality (ISMAR)","","","10.1109/ISMAR67309.2025.00049","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","381-391","","","","","","","","","","","","","","","","","","","","","","","","Frequency synchronization; Gaze tracking; Hands; Humanities; Motors; Pupils; Rhythmic Interaction; Sensitivity; Shape; Synchronization; Synchrony Perception; Videos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLI8GJKT","journalArticle","2025","Moseman, Andrew","An airplane longer than a football field: Radia is building the world's largest aircraft to carry giant windturbine blades","IEEE Spectrum","","","10.1109/MSPEC.2025.11197247","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","24-28","","10","62","","","","","","","","","","","","","","","","","","","","","Aerospace engineering; Aircraft manufacture; Aircraft propulsion; Airplanes; Blades; Freight handling; Physics; Product design; Wind turbines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LY6EPBYT","journalArticle","2026","Ibragimov, Azim; Wilson, Ethan; Butler, Kevin R. B.; Jain, Eakta","Toward multimodal privacy in XR: Design and evaluation of composite privatization methods for gaze and body tracking data","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2026.3679093","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","4396-4407","","5","32","","","","","","","","","","","","","","","","","","","","","Accuracy; Behavioral Biometrics; Biometrics; Data privacy; Eye Tracking; Gaze tracking; Headphones; Motion Tracking; Multimodal Privacy; Privacy; Privacy-Preserving Mechanisms; Protection; Re-identification; Real-time systems; Telemetry; Usability; Virtual Reality; XR Privacy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5FK5UBFT","conferencePaper","2025","Lin, Yusong; Feng, Yaoyao; Yao, Mengyuan; Li, Jinke; Dong, Zhiyuan; Li, Yinghao","Nonrigid point cloud registration of human body via multi-granularity feature matching","2025 international conference on virtual reality and visualization (ICVRV)","","","10.1109/ICVRV67992.2025.00100","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","550-555","","","","","","","","","","","","","","","","","","","","","","","","Accuracy; Adhesives; Deformation; deformation field fusion; Fasteners; human body point cloud registration; Limbs; multi-granularity feature match; nonrigid registration; Point cloud compression; Probabilistic logic; Three-dimensional displays; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJZQI8PB","conferencePaper","2026","da Costa, Jeferson B.; de M. Ferreira, Lucas; Castro, Lucas G. M.","Hierarchical inverse kinematics for seated virtual avatars: a real-time motion smoothing algorithm using FinalIK","2026 IEEE international conference on consumer electronics (ICCE)","","","10.1109/ICCE67443.2026.11449718","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","1-6","","","","","","","","","","","","","","","","","","","","","","","","Avatar Embodiment; Avatars; FinalIK; Inverse Kinematics; Jitter; Kinematics; Motion Smoothing; Noise measurement; Real-Time Animation; Real-time systems; Rendering (computer graphics); Seated Interaction; Sensors; Smoothing methods; Telemetry; Tracking; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49C5LFM4","journalArticle","2026","Harada, Naoya; Harato, Nozomu; Kitazaki, Michiteru; Tasaki, Ryosuke","Design and evaluation of a physically synchronized virtual therapist avatar to improve trust in a single-arm massage robot incorporating skilled massage techniques","IEEE access : practical innovations, open solutions","","","10.1109/ACCESS.2026.3658879","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","16831-16847","","","14","","IEEE Access","","","","","","","","","","","","","","","","","","","Avatars; haptics; heart rate variability (HRV); Human-robot interaction; human–robot interaction (HRI); Manipulators; Psychology; Resists; Robot sensing systems; robotic massage; Robots; Service robots; Synchronization; trust; virtual reality (VR); Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RYXLWFA","journalArticle","2026","Gao, Yang; Dai, Yangbin; Zhang, Guangtao; Guo, Honglei; Mostajeran, Fariba; Steinicke, Frank; Li, Lin; Yu, Tao","What makes a virtual celebrity agent trustworthy in VR? Exploring the role of stylization and voice","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2026.3680715","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","3999-4009","","5","32","","","","","","","","","","","","","","","","","","","","","Avatars; Celebrity agent; Central Processing Unit; Frequency modulation; Graphical user interfaces; Millimeter wave integrated circuits; MIMICs; Monolithic integrated circuits; Motion pictures; Radio broadcasting; Trust; Videos; Virtual agent; Virtual human; Virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6XYC5RX","journalArticle","2025","Xie, Xueguang; Gao, Yang; Hou, Fei; Cheng, Tianwei; Hao, Aimin; Qin, Hong","Fluid inverse volumetric modeling and applications from surface motion","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2024.3370551","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","1785-1801","","3","31","","","","","","","","","","","","","","","","","","","","","Deep learning; Fluid re-simulation; Image reconstruction; inverse modeling; Inverse problems; Optimization; parameter estimation; Parameter estimation; Surface reconstruction; Three-dimensional displays; velocity field reconstruction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WKP5QCMS","journalArticle","2026","Ge, Wenqi; Guo, Junde; Fu, Zhen; Yang, Shunpeng; Chen, Jiayu; Chen, Hua","CWI: Composite humanoid whole-body imitation system for loco-manipulation","IEEE Robotics and Automation Letters","","","10.1109/LRA.2026.3710366","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","1-8","","","","","","","","","","","","","","","","","","","","","","","","End effectors; Hands; Humanoid robots; Humanoids; Joints; Learning (artificial intelligence); Legged locomotion; Loco-Manipulation; Measurement; Tracking; Training; Trajectory; Whole-Body Control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9STVLIP2","conferencePaper","2025","Chen, Kuan-Hsuan; Zeng, Mei-Yuan; Sun, Shih-Wei","Telepresence museum based on 3D scanning for human bodies and a solid art sculpture with hand gesture recognition","2025 IEEE international conference on artificial intelligence and eXtended and virtual reality (AIxVR)","","","10.1109/AIxVR63409.2025.00064","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","336-339","","","","","","","","","","","","","","","","","","","","","","","","3D Scanning; Art; Digital twins; Gesture recognition; Hand Gesture Recognition; Hands; Machine learning; Museums; Solids; telepresence; Telepresence; Three-dimensional displays; Virtual Museum; Virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SX3TZDN8","conferencePaper","2026","Rings, Sebastian; Magdych, Valeria; Steinicke, Frank","Acceptance of simulated body-proximate technologies in XR: a transhumanist perspective","2026 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW70859.2026.00112","","","2026","2026-07-17 05:52:15","2026-07-17 05:52:15","","578-582","","","","","","","","","","","","","","","","","","","","","","","","Body-Proximate; Circuits; Circuits and systems; Contacts; Extended Reality; Feedback; Graphical user interfaces; Millimeter wave integrated circuits; MIMICs; Monolithic integrated circuits; Smart devices; Smart glasses; Transhumanism; XR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQSC3A2P","conferencePaper","2025","Akmatbekov, Ulan; Sprenger, Janis; Xu, Rui; Slusallek, Philipp","Simulating body movements for multiple agent avoidance","2025 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW66409.2025.00148","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","730-735","","","","","","","","","","","","","","","","","","","","","","","","Animation; Autoencoders; Crowd Simulation; Data-Driven Animation; Motion capture; Motion Capture; Reinforcement learning; Reinforcement Learning; Runtime; Soft sensors; Solid modeling; Three-dimensional displays; User interfaces; Vectors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3KCD4ME","journalArticle","2025","Zhang, Jia-Qi; Wang, Miao; Zhang, Fu-Cheng; Zhang, Fang-Lue","Skinned motion retargeting with preservation of body part relationships","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2024.3423426","","","2025","2026-07-17 05:52:15","2026-07-17 05:52:15","","4923-4936","","9","31","","","","","","","","","","","","","","","","","","","","","Animation; Bones; different structure; Joints; Motion retargeting; Semantics; Shape; Skeleton; spatial relationship; Task analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
